patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
5001411	0	a-0002			NIKON CORPORATION	3	JP
5001412	0	a-0002			Nikon Corporation	3	JP
5001413	0	a-0002			NIKON CORPORATION	3	JP
5001414	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001415	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001416	0	a-0003			Carl Zeiss SMT AG	3	DE
5001417	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001418	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001419	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001420	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001421	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001422	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001423	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001424	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001425	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001426	0	a-0003			Carl Zeiss SMT AG	3	DE
5001427	0	a-0003			Carl Zeiss SMT AG	3	DE
5001428	0	a-0003			Carl Zeiss SMT AG	3	DE
5001429	0	a-0003			Carl Zeiss SMT AG	3	DE
5001430	0	a-0003			Carl Zeiss SMT AG	3	DE
5001431	0	a-0003			Carl Zeiss SMT AG	3	DE
5001432	0	a-0003			Carl Zeiss SMT AG	3	DE
5001433	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001434	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001435	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001436	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001437	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001438	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001439	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001440	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001441	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001442	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001443	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001444	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001445	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001446	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001447	0	a-0005			Samsung Electronics Company Limited	3	KR
5001448	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001449	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001450	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001451	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001452	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001453	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001454	0	a-0006			INTEL CORPORATION	3	US
5001455	0	a-0006			Intel Corporation	3	US
5001456	0	a-0006			Intel Corporation	3	US
5001457	0	a-0006			INTEL CORPORATION	3	US
5001458	0	a-0006			Intel Corporation	3	US
5001459	0	a-0006			Intel Corporation	3	US
5001460	0	a-0006			INTEL CORPORATION	3	US
5001461	0	a-0006			INTEL CORPORATION	3	US
5001462	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001463	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001464	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001465	0	a-0007			Tokyo Electron Limited	3	JP
5001466	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001467	0	a-0007			Tokyo Electron Limited	3	JP
5001468	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001469	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001470	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001471	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001472	0	a-0008			Applied Materials, Inc.	3	US
5001473	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001474	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001475	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001476	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001477	0	a-0009			Gigaphoton Inc.	3	JP
5001478	0	a-0009			Gigaphoton Inc.	3	JP
5001479	0	a-0009			Gigaphoton Inc.	3	JP
5001480	0	a-0009			GIGAPHOTON INC.	3	JP
5001481	0	a-0009			Gigaphoton Inc.	3	JP
5001482	0	a-0009			GIGAPHOTON INC.	3	JP
5001483	0	a-0009			GIGAPHOTON INC.	3	JP
5001484	0	a-0009			GIGAPHOTON INC.	3	JP
5001485	0	a-0009			Gigaphoton Inc.	3	JP
5001486	0	a-0009			Gigaphoton Inc.	3	JP
5001487	0	a-0009			Gigaphoton Inc.	3	JP
5001488	0	a-0010			CYMER, INC.	3	US
5001489	0	a-0010			Cymer, Inc.	3	US
5001490	0	a-0010			CYMER, INC.	3	US
5001491	0	a-0010			Cymer, Inc.	3	US
5001492	0	a-0010			Cymer LLC	3	US
5001493	0	a-0010			Cymer LLC	3	US
5001494	0	a-0010			CYMER, INC.	3	US
5001495	0	a-0010			CYMER, INC.	3	US
5001496	0	a-0010			CYMER, INC.	3	US
5001497	0	a-0010			Cymer, Inc.	3	US
5001498	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001499	0	a-0011			International Business Machines Corporation	3	US
5001500	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001501	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001502	0	a-0011			International Business Machines Corporation	3	US
5001503	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001504	0	a-0011			International Business Machines Corporation	3	US
5001505	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001506	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001507	0	a-0011			International Business Machines Corporation	3	US
5001508	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001509	0	a-0000			ASML Netherlands, B.V.	3	NL
5001510	0	a-0000			ASML HOLDING N.V.	3	NL
5001511	0	a-0000			ASML Netherlands B.V.	3	NL
5001512	0	a-0000			ASML Netherlands B.V.	3	NL
5001513	0	a-0000			ASML HOLDING N.V.	3	NL
5001514	0	a-0000			ASML HOLDING N.V.	3	NL
5001515	0	a-0000			ASML Netherlands B.V.	3	NL
5001516	0	a-0000			Asml Netherlands BV	3	NL
5001517	0	a-0000			ASML HOLDING N.V.	3	NL
5001518	0	a-0000			Asml Netherlands BV	3	NL
5001519	0	a-0000			ASML Netherlands, B.V.	3	NL
5001520	0	a-0000			ASML HOLDING N.V.	3	NL
5001521	0	a-0000			ASML HOLDING N.V.	3	NL
5001522	0	a-0000			ASML Netherlands B.V.	3	NL
5001523	0	a-0000			ASML HOLDING N.V.	3	NL
5001524	0	a-0000			ASML Netherlands, B.V.	3	NL
5001525	0	a-0000			ASML HOLDING N.V.	3	NL
5001526	0	a-0000			ASML Netherlands B.V.	3	NL
5001527	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001528	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001529	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001530	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001531	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001532	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001533	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001534	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001535	0	a-0001			Canon Inc.	3	JP
5001536	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001537	0	a-0001			Canon Inc.	3	JP
5001538	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001539	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001540	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001541	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001542	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001543	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001544	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001545	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001546	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001547	0	a-0001			Canon Inc.	3	JP
5001548	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001549	0	a-0001			Canon Inc.	3	JP
5001550	0	a-0002			Nikon Corporation	3	JP
5001551	0	a-0002			NIKON CORPORATION	3	JP
5001552	0	a-0002			Nikon Corporation	3	JP
5001553	0	a-0002			Nikon Corp	3	JP
5001554	0	a-0002			Nikon Corp	3	JP
5001555	0	a-0002			NIKON CORPORATION	3	JP
5001556	0	a-0002			NIKON CORPORATION	3	JP
5001557	0	a-0002			NIKON CORPORATION	3	JP
5001558	0	a-0002			NIKON CORPORATION	3	JP
5001559	0	a-0002			NIKON CORPORATION	3	JP
5001560	0	a-0002			NIKON CORPORATION	3	JP
5001561	0	a-0002			NIKON CORPORATION	3	JP
5001562	0	a-0002			Nikon Corporation	3	JP
5001563	0	a-0002			NIKON CORPORATION	3	JP
5001564	0	a-0002			Nikon Corp	3	JP
5001565	0	a-0002			Nikon Corp	3	JP
5001566	0	a-0002			Nikon Corporation	3	JP
5001567	0	a-0002			NIKON CORPORATION	3	JP
5001568	0	a-0002			NIKON CORPORATION	3	JP
5001569	0	a-0002			NIKON CORPORATION	3	JP
5001570	0	a-0002			NIKON CORPORATION	3	JP
5001571	0	a-0002			Nikon Corp	3	JP
5001572	0	a-0002			Nikon Corp	3	JP
5001573	0	a-0002			Nikon Corp	3	JP
5001574	0	a-0002			Nikon Corp	3	JP
5001575	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001576	0	a-0003			Carl Zeiss SMT AG	3	DE
5001577	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001578	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001579	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001580	0	a-0003			Carl Zeiss SMT AG	3	DE
5001581	0	a-0003			Carl Zeiss SMT AG	3	DE
5001582	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001583	0	a-0003			Carl Zeiss SMT AG	3	DE
5001584	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001585	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001586	0	a-0003			Carl Zeiss SMT AG	3	DE
5001587	0	a-0003			Carl Zeiss SMT AG	3	DE
5001588	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001589	0	a-0003			Carl Zeiss SMT AG	3	DE
5001590	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001591	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001592	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001593	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001594	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001595	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001596	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001597	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001598	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001599	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001600	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001601	0	a-0005			Samsung Electronics Company Limited	3	KR
5001602	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001603	0	a-0005			Samsung Electronics Company Limited	3	KR
5001604	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001605	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001606	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001607	0	a-0005			Samsung Electronics Company Limited	3	KR
5001608	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001609	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001610	0	a-0006			INTEL CORPORATION	3	US
5001611	0	a-0006			INTEL CORPORATION	3	US
5001612	0	a-0006			INTEL CORPORATION	3	US
5001613	0	a-0006			Intel Corporation	3	US
5001614	0	a-0006			Intel Corporation	3	US
5001615	0	a-0006			INTEL CORPORATION	3	US
5001616	0	a-0006			Intel Corporation	3	US
5001617	0	a-0006			Intel Corporation	3	US
5001618	0	a-0006			Intel Corporation	3	US
5001619	0	a-0006			INTEL CORPORATION	3	US
5001620	0	a-0006			INTEL CORPORATION	3	US
5001621	0	a-0006			INTEL CORPORATION	3	US
5001622	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001623	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001624	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001625	0	a-0007			Tokyo Electron Limited	3	JP
5001626	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001627	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001628	0	a-0007			Tokyo Electron Limited	3	JP
5001629	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001630	0	a-0007			Tokyo Electron Limited	3	JP
5001631	0	a-0007			Tokyo Electron Limited	3	JP
5001632	0	a-0007			Tokyo Electron Limited	3	JP
5001633	0	a-0007			Tokyo Electron Limited	3	JP
5001634	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001635	0	a-0008			Applied Materials, Inc.	3	US
5001636	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001637	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001638	0	a-0008			Applied Materials, Inc.	3	US
5001639	0	a-0008			Applied Materials, Inc.	3	US
5001640	0	a-0008			Applied Materials, Inc.	3	US
5001641	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001642	0	a-0008			Applied Materials, Inc.	3	US
5001643	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001644	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001645	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001646	0	a-0009			Gigaphoton Inc.	3	JP
5001647	0	a-0009			GIGAPHOTON INC.	3	JP
5001648	0	a-0009			Gigaphoton Inc.	3	JP
5001649	0	a-0009			Gigaphoton Inc.	3	JP
5001650	0	a-0009			GIGAPHOTON INC.	3	JP
5001651	0	a-0009			GIGAPHOTON INC.	3	JP
5001652	0	a-0009			Gigaphoton Inc.	3	JP
5001653	0	a-0009			Gigaphoton Inc.	3	JP
5001654	0	a-0009			Gigaphoton Inc.	3	JP
5001655	0	a-0010			CYMER, INC.	3	US
5001656	0	a-0010			Cymer, Inc.	3	US
5001657	0	a-0010			CYMER, INC.	3	US
5001658	0	a-0010			Cymer, Inc.	3	US
5001659	0	a-0010			CYMER, INC.	3	US
5001660	0	a-0010			Cymer, Inc.	3	US
5001661	0	a-0010			Cymer, Inc.	3	US
5001662	0	a-0010			CYMER, INC.	3	US
5001663	0	a-0010			Cymer LLC	3	US
5001664	0	a-0010			Cymer LLC	3	US
5001665	0	a-0010			CYMER, INC.	3	US
5001666	0	a-0010			Cymer LLC	3	US
5001667	0	a-0010			CYMER, INC.	3	US
5001668	0	a-0010			Cymer, Inc.	3	US
5001669	0	a-0011			International Business Machines Corporation	3	US
5001670	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001671	0	a-0011			International Business Machines Corporation	3	US
5001672	0	a-0011			International Business Machines Corporation	3	US
5001673	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001674	0	a-0011			International Business Machines Corporation	3	US
5001675	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001676	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001677	0	a-0011			International Business Machines Corporation	3	US
5001678	0	a-0000			ASML HOLDING N.V.	3	NL
5001679	0	a-0000			ASML Netherlands, B.V.	3	NL
5001680	0	a-0000			ASML Netherlands, B.V.	3	NL
5001681	0	a-0000			ASML HOLDING N.V.	3	NL
5001682	0	a-0000			ASML Netherlands B.V.	3	NL
5001683	0	a-0000			Asml Netherlands BV	3	NL
5001684	0	a-0000			ASML Netherlands B.V.	3	NL
5001685	0	a-0000			ASML Netherlands, B.V.	3	NL
5001686	0	a-0000			ASML HOLDING N.V.	3	NL
5001687	0	a-0000			ASML Netherlands, B.V.	3	NL
5001688	0	a-0000			ASML Netherlands B.V.	3	NL
5001689	0	a-0000			ASML Netherlands B.V.	3	NL
5001690	0	a-0000			ASML HOLDING N.V.	3	NL
5001691	0	a-0000			Asml Netherlands BV	3	NL
5001692	0	a-0000			ASML HOLDING N.V.	3	NL
5001693	0	a-0000			ASML Netherlands, B.V.	3	NL
5001694	0	a-0000			ASML HOLDING N.V.	3	NL
5001695	0	a-0000			ASML HOLDING N.V.	3	NL
5001696	0	a-0000			ASML Netherlands B.V.	3	NL
5001697	0	a-0000			ASML Netherlands, B.V.	3	NL
5001698	0	a-0000			ASML Netherlands B.V.	3	NL
5001699	0	a-0000			Asml Netherlands BV	3	NL
5001700	0	a-0000			ASML Netherlands, B.V.	3	NL
5001701	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001702	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001703	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001704	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001705	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001706	0	a-0001			Canon Inc.	3	JP
5001707	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001708	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001709	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001710	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001711	0	a-0001			Canon Inc.	3	JP
5001712	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001713	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001714	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001715	0	a-0001			Canon Inc.	3	JP
5001716	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001717	0	a-0001			Canon Inc.	3	JP
5001718	0	a-0001			Canon Inc.	3	JP
5001719	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001720	0	a-0001			Canon Inc.	3	JP
5001721	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001722	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001723	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001724	0	a-0002			NIKON CORPORATION	3	JP
5001725	0	a-0002			Nikon Corp	3	JP
5001726	0	a-0002			Nikon Corp	3	JP
5001727	0	a-0002			Nikon Corporation	3	JP
5001728	0	a-0002			Nikon Corp	3	JP
5001729	0	a-0002			NIKON CORPORATION	3	JP
5001730	0	a-0002			NIKON CORPORATION	3	JP
5001731	0	a-0002			Nikon Corporation	3	JP
5001732	0	a-0002			Nikon Corporation	3	JP
5001733	0	a-0002			NIKON CORPORATION	3	JP
5001734	0	a-0002			Nikon Corporation	3	JP
5001735	0	a-0002			Nikon Corporation	3	JP
5001736	0	a-0002			NIKON CORPORATION	3	JP
5001737	0	a-0002			Nikon Corporation	3	JP
5001738	0	a-0002			Nikon Corp	3	JP
5001739	0	a-0002			NIKON CORPORATION	3	JP
5001740	0	a-0002			Nikon Corp	3	JP
5001741	0	a-0002			NIKON CORPORATION	3	JP
5001742	0	a-0002			Nikon Corp	3	JP
5001743	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001744	0	a-0003			Carl Zeiss SMT AG	3	DE
5001745	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001746	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001747	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001748	0	a-0003			Carl Zeiss SMT AG	3	DE
5001749	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001750	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001751	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001752	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001753	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001754	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001755	0	a-0003			Carl Zeiss SMT AG	3	DE
5001756	0	a-0003			Carl Zeiss SMT AG	3	DE
5001757	0	a-0003			Carl Zeiss SMT AG	3	DE
5001758	0	a-0003			Carl Zeiss SMT AG	3	DE
5001759	0	a-0003			Carl Zeiss SMT AG	3	DE
5001760	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001761	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001762	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001763	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001764	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001765	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001766	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001767	0	a-0005			Samsung Electronics Company Limited	3	KR
5001768	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001769	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001770	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001771	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001772	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001773	0	a-0005			Samsung Electronics Company Limited	3	KR
5001774	0	a-0005			Samsung Electronics Company Limited	3	KR
5001775	0	a-0005			Samsung Electronics Company Limited	3	KR
5001776	0	a-0005			Samsung Electronics Company Limited	3	KR
5001777	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001778	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001779	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001780	0	a-0006			Intel Corporation	3	US
5001781	0	a-0006			INTEL CORPORATION	3	US
5001782	0	a-0006			INTEL CORPORATION	3	US
5001783	0	a-0006			Intel Corporation	3	US
5001784	0	a-0006			INTEL CORPORATION	3	US
5001785	0	a-0006			Intel Corporation	3	US
5001786	0	a-0006			INTEL CORPORATION	3	US
5001787	0	a-0006			INTEL CORPORATION	3	US
5001788	0	a-0006			INTEL CORPORATION	3	US
5001789	0	a-0006			INTEL CORPORATION	3	US
5001790	0	a-0006			INTEL CORPORATION	3	US
5001791	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001792	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001793	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001794	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001795	0	a-0007			Tokyo Electron Limited	3	JP
5001796	0	a-0007			Tokyo Electron Limited	3	JP
5001797	0	a-0007			Tokyo Electron Limited	3	JP
5001798	0	a-0007			Tokyo Electron Limited	3	JP
5001799	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001800	0	a-0007			Tokyo Electron Limited	3	JP
5001801	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5001802	0	a-0007			Tokyo Electron Limited	3	JP
5001803	0	a-0008			Applied Materials, Inc.	3	US
5001804	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001805	0	a-0008			Applied Materials, Inc.	3	US
5001806	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001807	0	a-0008			Applied Materials, Inc.	3	US
5001808	0	a-0008			Applied Materials, Inc.	3	US
5001809	0	a-0008			Applied Materials, Inc.	3	US
5001810	0	a-0008			Applied Materials, Inc.	3	US
5001811	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001812	0	a-0008			Applied Materials, Inc.	3	US
5001813	0	a-0008			Applied Materials, Inc.	3	US
5001814	0	a-0009			Gigaphoton Inc.	3	JP
5001815	0	a-0009			GIGAPHOTON INC.	3	JP
5001816	0	a-0009			GIGAPHOTON INC.	3	JP
5001817	0	a-0009			GIGAPHOTON INC.	3	JP
5001818	0	a-0009			Gigaphoton Inc.	3	JP
5001819	0	a-0009			GIGAPHOTON INC.	3	JP
5001820	0	a-0009			Gigaphoton Inc.	3	JP
5001821	0	a-0009			Gigaphoton Inc.	3	JP
5001822	0	a-0009			Gigaphoton Inc.	3	JP
5001823	0	a-0009			Gigaphoton Inc.	3	JP
5001824	0	a-0009			GIGAPHOTON INC.	3	JP
5001825	0	a-0009			GIGAPHOTON INC.	3	JP
5001826	0	a-0009			Gigaphoton Inc.	3	JP
5001827	0	a-0009			GIGAPHOTON INC.	3	JP
5001828	0	a-0009			GIGAPHOTON INC.	3	JP
5001829	0	a-0010			CYMER, INC.	3	US
5001830	0	a-0010			Cymer LLC	3	US
5001831	0	a-0010			Cymer LLC	3	US
5001832	0	a-0010			CYMER, INC.	3	US
5001833	0	a-0010			CYMER, INC.	3	US
5001834	0	a-0010			CYMER, INC.	3	US
5001835	0	a-0010			CYMER, INC.	3	US
5001836	0	a-0010			Cymer, Inc.	3	US
5001837	0	a-0010			Cymer, Inc.	3	US
5001838	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001839	0	a-0011			International Business Machines Corporation	3	US
5001840	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001841	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001842	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001843	0	a-0011			International Business Machines Corporation	3	US
5001844	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001845	0	a-0011			International Business Machines Corporation	3	US
5001846	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001847	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001848	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5001849	0	a-0000			ASML Netherlands B.V.	3	NL
5001850	0	a-0000			ASML HOLDING N.V.	3	NL
5001851	0	a-0000			ASML Netherlands, B.V.	3	NL
5001852	0	a-0000			ASML Netherlands B.V.	3	NL
5001853	0	a-0000			ASML Netherlands B.V.	3	NL
5001854	0	a-0000			ASML Netherlands B.V.	3	NL
5001855	0	a-0000			Asml Netherlands BV	3	NL
5001856	0	a-0000			ASML HOLDING N.V.	3	NL
5001857	0	a-0000			Asml Netherlands BV	3	NL
5001858	0	a-0000			ASML HOLDING N.V.	3	NL
5001859	0	a-0000			ASML Netherlands, B.V.	3	NL
5001860	0	a-0000			ASML Netherlands, B.V.	3	NL
5001861	0	a-0000			ASML Netherlands, B.V.	3	NL
5001862	0	a-0000			Asml Netherlands BV	3	NL
5001863	0	a-0000			ASML Netherlands B.V.	3	NL
5001864	0	a-0000			ASML Netherlands, B.V.	3	NL
5001865	0	a-0000			ASML HOLDING N.V.	3	NL
5001866	0	a-0000			Asml Netherlands BV	3	NL
5001867	0	a-0000			ASML HOLDING N.V.	3	NL
5001868	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001869	0	a-0001			Canon Kabushiki Kaisha	3	JP
