patent_id	patent_type	patent_date	patent_title	wipo_kind	num_claims	withdrawn
5002417	utility	2024-06-30	Exposure apparatus method and apparatus	B2	22	0
5002418	utility	2024-08-11	Exposure apparatus method and apparatus	B2	17	0
5002419	utility	2024-04-03	Exposure apparatus method and apparatus	B2	26	0
5002420	utility	2024-01-04	Exposure apparatus method and apparatus	B2	26	0
5002421	utility	2024-07-13	Exposure; illumination method and apparatus	B2	18	0
5002422	utility	2024-05-23	Exposure; illumination method and apparatus	B2	11	0
5002423	utility	2024-10-15	Exposure apparatus method and apparatus	B2	24	0
5002424	utility	2024-08-06	Exposure; illumination method and apparatus	B2	17	0
5002425	utility	2024-03-14	Exposure; illumination method and apparatus	B2	9	0
5002426	utility	2024-04-17	Resist coating method and apparatus	B2	21	0
5002427	utility	2024-06-09	Resist coating method and apparatus	B2	11	0
5002428	utility	2024-05-20	Exposure apparatus method and apparatus	B2	23	0
5002429	utility	2024-05-12	Exposure apparatus method and apparatus	B2	27	0
5002430	utility	2024-03-13	Exposure; illumination method and apparatus	B2	11	0
5002431	utility	2024-01-15	Exposure; illumination method and apparatus	B2	27	0
5002432	utility	2024-04-09	Exposure; illumination method and apparatus	B2	8	0
5002433	utility	2024-05-24	Exposure apparatus method and apparatus	B2	26	0
5002434	utility	2024-08-20	Exposure; illumination method and apparatus	B2	17	0
5002435	utility	2024-03-02	Exposure; illumination method and apparatus	B2	22	0
5002436	utility	2024-03-11	Exposure apparatus method and apparatus	B2	16	0
5002437	utility	2024-02-10	Resist coating method and apparatus	B2	15	0
5002438	utility	2024-06-20	Exposure apparatus method and apparatus	B2	16	0
5002439	utility	2024-02-07	Exposure; illumination method and apparatus	B2	30	0
5002440	utility	2024-12-27	Exposure apparatus method and apparatus	B2	24	0
5002441	utility	2024-11-20	Exposure apparatus method and apparatus	B2	28	0
5002442	utility	2024-04-22	Exposure; illumination method and apparatus	B2	29	0
5002443	utility	2024-04-05	Exposure apparatus method and apparatus	B2	23	0
5002444	utility	2024-02-15	Exposure; illumination method and apparatus	B2	24	0
5002445	utility	2024-08-10	Exposure apparatus method and apparatus	B2	10	0
5002446	utility	2024-04-01	Exposure apparatus method and apparatus	B2	9	0
5002447	utility	2024-11-19	Exposure; illumination method and apparatus	B2	26	0
5002448	utility	2024-12-02	Exposure apparatus method and apparatus	B2	13	0
5002449	utility	2024-12-08	Alignment / registration method and apparatus	B2	23	0
5002450	utility	2024-07-01	Exposure apparatus method and apparatus	B2	25	0
5002451	utility	2024-05-27	Exposure apparatus method and apparatus	B2	21	0
5002452	utility	2024-08-05	Exposure apparatus method and apparatus	B2	11	0
5002453	utility	2024-06-26	Exposure; illumination method and apparatus	B2	30	0
5002454	utility	2024-09-04	Exposure; illumination method and apparatus	B2	23	0
5002455	utility	2024-05-28	Exposure apparatus method and apparatus	B2	16	0
5002456	utility	2024-06-14	Exposure apparatus method and apparatus	B2	16	0
5002457	utility	2024-08-14	Exposure apparatus method and apparatus	B2	21	0
5002458	utility	2024-04-22	Exposure apparatus method and apparatus	B2	18	0
5002459	utility	2024-07-28	Exposure apparatus method and apparatus	B2	15	0
5002460	utility	2024-11-16	Exposure; illumination method and apparatus	B2	11	0
5002461	utility	2024-03-07	Exposure; illumination method and apparatus	B2	27	0
5002462	utility	2024-07-13	Exposure apparatus method and apparatus	B2	10	0
5002463	utility	2024-10-10	Exposure; illumination method and apparatus	B2	10	0
5002464	utility	2024-10-01	Exposure apparatus method and apparatus	B2	14	0
5002465	utility	2024-04-27	Exposure apparatus method and apparatus	B2	17	0
5002466	utility	2024-04-20	Exposure apparatus method and apparatus	B2	25	0
5002467	utility	2024-01-11	Exposure apparatus method and apparatus	B2	24	0
5002468	utility	2024-01-22	Exposure; illumination method and apparatus	B2	13	0
5002469	utility	2024-12-18	Exposure apparatus method and apparatus	B2	15	0
5002470	utility	2024-07-12	Exposure apparatus method and apparatus	B2	28	0
5002471	utility	2024-02-13	Exposure; illumination method and apparatus	B2	10	0
5002472	utility	2024-07-31	Exposure; illumination method and apparatus	B2	8	0
5002473	utility	2024-03-18	Exposure; illumination method and apparatus	B2	11	0
5002474	utility	2024-11-06	Exposure apparatus method and apparatus	B2	17	0
5002475	utility	2024-01-12	Exposure apparatus method and apparatus	B2	17	0
5002476	utility	2024-12-01	Exposure apparatus method and apparatus	B2	26	0
5002477	utility	2024-04-23	Exposure apparatus method and apparatus	B2	21	0
5002478	utility	2024-12-25	Exposure apparatus method and apparatus	B2	25	0
5002479	utility	2024-09-11	Exposure apparatus method and apparatus	B2	20	0
5002480	utility	2024-01-13	EUV masks method and apparatus	B2	20	0
5002481	utility	2024-10-15	EUV masks method and apparatus	B2	11	0
5002482	utility	2024-11-18	Masks / reticles method and apparatus	B2	10	0
5002483	utility	2024-09-07	Masks / reticles method and apparatus	B2	26	0
5002484	utility	2024-08-30	EUV masks method and apparatus	B2	24	0
5002485	utility	2024-01-31	Photoresist / process method and apparatus	B2	23	0
5002486	utility	2024-03-18	Photoresist / process method and apparatus	B2	9	0
5002487	utility	2024-01-03	EUV masks method and apparatus	B2	16	0
5002488	utility	2024-10-06	Photoresist / process method and apparatus	B2	23	0
5002489	utility	2024-08-24	Masks / reticles method and apparatus	B2	30	0
5002490	utility	2024-02-11	Alignment / registration method and apparatus	B2	11	0
5002491	utility	2024-01-07	EUV masks method and apparatus	B2	13	0
5002492	utility	2024-08-12	Masks / reticles method and apparatus	B2	11	0
5002493	utility	2024-11-16	EUV masks method and apparatus	B2	24	0
5002494	utility	2024-08-02	Photoresist / process method and apparatus	B2	20	0
5002495	utility	2024-05-30	EUV masks method and apparatus	B2	29	0
5002496	utility	2024-07-09	EUV masks method and apparatus	B2	26	0
5002497	utility	2024-12-16	Masks / reticles method and apparatus	B2	14	0
5002498	utility	2024-11-05	EUV masks method and apparatus	B2	16	0
5002499	utility	2024-03-10	Photoresist / process method and apparatus	B2	13	0
5002500	utility	2024-08-01	Masks / reticles method and apparatus	B2	13	0
5002501	utility	2024-04-12	Photoresist / process method and apparatus	B2	30	0
5002502	utility	2024-02-01	EUV masks method and apparatus	B2	27	0
5002503	utility	2024-11-21	EUV masks method and apparatus	B2	25	0
5002504	utility	2024-04-08	Photoresist / process method and apparatus	B2	16	0
5002505	utility	2024-06-05	Photoresist / process method and apparatus	B2	19	0
5002506	utility	2024-10-14	Alignment / registration method and apparatus	B2	25	0
5002507	utility	2024-03-19	EUV masks method and apparatus	B2	11	0
5002508	utility	2024-10-15	EUV masks method and apparatus	B2	11	0
5002509	utility	2024-10-30	EUV masks method and apparatus	B2	27	0
5002510	utility	2024-01-02	EUV masks method and apparatus	B2	15	0
5002511	utility	2024-11-10	Alignment / registration method and apparatus	B2	12	0
5002512	utility	2024-06-14	Alignment / registration method and apparatus	B2	10	0
5002513	utility	2024-08-13	EUV masks method and apparatus	B2	21	0
5002514	utility	2024-03-01	Resist coating method and apparatus	B2	15	0
5002515	utility	2024-12-27	Photoresist / process method and apparatus	B2	23	0
5002516	utility	2024-11-05	Resist coating method and apparatus	B2	14	0
5002517	utility	2024-08-11	Photoresist / process method and apparatus	B2	25	0
5002518	utility	2024-10-12	Photoresist / process method and apparatus	B2	21	0
5002519	utility	2024-07-06	Resist coating method and apparatus	B2	22	0
5002520	utility	2024-04-19	Photoresist / process method and apparatus	B2	27	0
5002521	utility	2024-04-01	Resist coating method and apparatus	B2	8	0
5002522	utility	2024-01-03	Resist coating method and apparatus	B2	26	0
5002523	utility	2024-05-09	Photoresist / process method and apparatus	B2	24	0
5002524	utility	2024-05-20	Resist coating method and apparatus	B2	28	0
5002525	utility	2024-12-26	Photoresist / process method and apparatus	B2	16	0
5002526	utility	2024-01-16	Photoresist / process method and apparatus	B2	30	0
5002527	utility	2024-10-06	Photoresist / process method and apparatus	B2	11	0
5002528	utility	2024-12-31	Photoresist / process method and apparatus	B2	12	0
5002529	utility	2024-03-08	Photoresist / process method and apparatus	B2	10	0
5002530	utility	2024-11-22	Resist coating method and apparatus	B2	30	0
5002531	utility	2024-05-22	Photoresist / process method and apparatus	B2	14	0
5002532	utility	2024-12-10	Resist coating method and apparatus	B2	18	0
5002533	utility	2024-10-27	Photoresist / process method and apparatus	B2	19	0
5002534	utility	2024-12-07	Resist coating method and apparatus	B2	29	0
5002535	utility	2024-09-13	Photoresist / process method and apparatus	B2	12	0
5002536	utility	2024-01-23	Exposure; illumination method and apparatus	B2	16	0
5002537	utility	2024-01-02	Exposure; illumination method and apparatus	B2	17	0
5002538	utility	2024-08-26	Exposure; illumination method and apparatus	B2	26	0
5002539	utility	2024-08-25	Exposure; illumination method and apparatus	B2	10	0
5002540	utility	2024-02-14	Exposure; illumination method and apparatus	B2	13	0
5002541	utility	2024-01-06	Exposure; illumination method and apparatus	B2	14	0
5002542	utility	2024-05-06	Exposure; illumination method and apparatus	B2	17	0
5002543	utility	2024-03-08	Exposure; illumination method and apparatus	B2	17	0
5002544	utility	2024-03-12	Exposure; illumination method and apparatus	B2	26	0
5002545	utility	2024-05-19	Exposure; illumination method and apparatus	B2	14	0
5002546	utility	2024-08-13	Exposure; illumination method and apparatus	B2	16	0
5002547	utility	2024-06-27	Exposure; illumination method and apparatus	B2	28	0
5002548	utility	2024-10-26	Exposure; illumination method and apparatus	B2	20	0
5002549	utility	2024-12-15	Exposure; illumination method and apparatus	B2	17	0
5002550	utility	2024-10-09	Exposure; illumination method and apparatus	B2	16	0
5002551	utility	2024-08-27	Exposure; illumination method and apparatus	B2	16	0
5002552	utility	2024-11-19	Exposure; illumination method and apparatus	B2	13	0
5002553	utility	2024-07-09	Exposure; illumination method and apparatus	B2	26	0
5002554	utility	2024-06-14	Exposure; illumination method and apparatus	B2	30	0
5002555	utility	2024-01-05	Exposure; illumination method and apparatus	B2	13	0
5002556	utility	2024-02-21	Exposure; illumination method and apparatus	B2	13	0
5002557	utility	2024-10-06	Exposure; illumination method and apparatus	B2	13	0
5002558	utility	2024-08-21	Exposure; illumination method and apparatus	B2	26	0
5002559	utility	2024-08-30	Exposure; illumination method and apparatus	B2	15	0
5002560	utility	2024-09-04	Exposure; illumination method and apparatus	B2	29	0
5002561	utility	2024-04-29	Exposure; illumination method and apparatus	B2	24	0
5002562	utility	2024-10-22	Exposure; illumination method and apparatus	B2	20	0
5002563	utility	2024-06-02	Exposure; illumination method and apparatus	B2	27	0
5002564	utility	2024-10-17	Exposure; illumination method and apparatus	B2	12	0
5002565	utility	2024-01-28	Masks / reticles method and apparatus	B2	10	0
5002566	utility	2024-08-22	Masks / reticles method and apparatus	B2	20	0
5002567	utility	2024-04-12	Masks / reticles method and apparatus	B2	13	0
5002568	utility	2024-04-14	Photoresist / process method and apparatus	B2	21	0
5002569	utility	2024-10-11	Photoresist / process method and apparatus	B2	19	0
5002570	utility	2024-08-29	Photoresist / process method and apparatus	B2	25	0
5002571	utility	2024-12-08	Masks / reticles method and apparatus	B2	20	0
5002572	utility	2024-02-19	Masks / reticles method and apparatus	B2	20	0
5002573	utility	2024-06-16	Photoresist / process method and apparatus	B2	17	0
5002574	utility	2024-09-30	Photoresist / process method and apparatus	B2	10	0
5002575	utility	2024-11-07	Photoresist / process method and apparatus	B2	13	0
5002576	utility	2024-09-13	Photoresist / process method and apparatus	B2	8	0
5002577	utility	2025-04-07	Exposure apparatus method and apparatus	B2	9	0
5002578	utility	2025-07-16	Exposure apparatus method and apparatus	B2	28	0
5002579	utility	2025-07-18	Exposure apparatus method and apparatus	B2	29	0
5002580	utility	2025-08-04	Exposure apparatus method and apparatus	B2	13	0
5002581	utility	2025-02-12	Exposure; illumination method and apparatus	B2	19	0
5002582	utility	2025-07-27	Exposure; illumination method and apparatus	B2	8	0
5002583	utility	2025-07-16	Exposure; illumination method and apparatus	B2	29	0
5002584	utility	2025-12-10	Exposure; illumination method and apparatus	B2	20	0
5002585	utility	2025-05-13	Exposure apparatus method and apparatus	B2	28	0
5002586	utility	2025-08-31	Exposure; illumination method and apparatus	B2	30	0
5002587	utility	2025-04-02	Exposure apparatus method and apparatus	B2	21	0
5002588	utility	2025-02-10	EUV masks method and apparatus	B2	12	0
5002589	utility	2025-11-11	Exposure apparatus method and apparatus	B2	22	0
5002590	utility	2025-03-04	Exposure apparatus method and apparatus	B2	23	0
5002591	utility	2025-12-18	EUV masks method and apparatus	B2	19	0
5002592	utility	2025-01-13	Alignment / registration method and apparatus	B2	25	0
5002593	utility	2025-01-09	Exposure apparatus method and apparatus	B2	22	0
5002594	utility	2025-07-02	Exposure; illumination method and apparatus	B2	9	0
5002595	utility	2025-02-13	Exposure apparatus method and apparatus	B2	25	0
5002596	utility	2025-08-09	Exposure; illumination method and apparatus	B2	16	0
5002597	utility	2025-05-05	Alignment / registration method and apparatus	B2	24	0
5002598	utility	2025-07-10	Exposure apparatus method and apparatus	B2	9	0
5002599	utility	2025-02-10	Exposure apparatus method and apparatus	B2	18	0
5002600	utility	2025-01-12	Exposure; illumination method and apparatus	B2	13	0
5002601	utility	2025-02-10	Alignment / registration method and apparatus	B2	21	0
5002602	utility	2025-06-05	Exposure; illumination method and apparatus	B2	27	0
5002603	utility	2025-01-26	Alignment / registration method and apparatus	B2	19	0
5002604	utility	2025-08-12	Alignment / registration method and apparatus	B2	16	0
5002605	utility	2025-12-10	Exposure apparatus method and apparatus	B2	9	0
5002606	utility	2025-05-20	Alignment / registration method and apparatus	B2	8	0
5002607	utility	2025-12-03	Alignment / registration method and apparatus	B2	12	0
5002608	utility	2025-11-22	Exposure; illumination method and apparatus	B2	18	0
5002609	utility	2025-06-16	Exposure apparatus method and apparatus	B2	15	0
5002610	utility	2025-11-08	Alignment / registration method and apparatus	B2	22	0
5002611	utility	2025-09-01	Exposure; illumination method and apparatus	B2	25	0
5002612	utility	2025-08-16	Exposure apparatus method and apparatus	B2	12	0
5002613	utility	2025-09-30	Exposure apparatus method and apparatus	B2	30	0
5002614	utility	2025-01-17	Exposure apparatus method and apparatus	B2	29	0
5002615	utility	2025-10-15	Exposure; illumination method and apparatus	B2	19	0
5002616	utility	2025-07-09	Resist coating method and apparatus	B2	17	0
5002617	utility	2025-08-28	Exposure apparatus method and apparatus	B2	8	0
5002618	utility	2025-06-30	Exposure apparatus method and apparatus	B2	26	0
5002619	utility	2025-05-26	Exposure; illumination method and apparatus	B2	25	0
5002620	utility	2025-10-03	Exposure apparatus method and apparatus	B2	12	0
5002621	utility	2025-04-22	Exposure apparatus method and apparatus	B2	14	0
5002622	utility	2025-03-23	Exposure apparatus method and apparatus	B2	20	0
5002623	utility	2025-08-03	Exposure; illumination method and apparatus	B2	27	0
5002624	utility	2025-12-07	Exposure; illumination method and apparatus	B2	29	0
5002625	utility	2025-10-02	Exposure apparatus method and apparatus	B2	25	0
5002626	utility	2025-08-26	Exposure apparatus method and apparatus	B2	17	0
5002627	utility	2025-04-01	Exposure apparatus method and apparatus	B2	20	0
5002628	utility	2025-08-26	Resist coating method and apparatus	B2	28	0
5002629	utility	2025-12-01	Exposure apparatus method and apparatus	B2	21	0
5002630	utility	2025-01-15	Exposure apparatus method and apparatus	B2	27	0
5002631	utility	2025-02-11	Exposure; illumination method and apparatus	B2	27	0
5002632	utility	2025-06-16	Resist coating method and apparatus	B2	27	0
5002633	utility	2025-12-17	Exposure; illumination method and apparatus	B2	10	0
5002634	utility	2025-12-01	Exposure; illumination method and apparatus	B2	20	0
5002635	utility	2025-05-03	Exposure apparatus method and apparatus	B2	13	0
5002636	utility	2025-06-15	Alignment / registration method and apparatus	B2	12	0
5002637	utility	2025-08-25	Exposure apparatus method and apparatus	B2	22	0
5002638	utility	2025-05-04	Exposure apparatus method and apparatus	B2	13	0
5002639	utility	2025-11-06	Exposure; illumination method and apparatus	B2	18	0
5002640	utility	2025-02-05	Exposure apparatus method and apparatus	B2	8	0
5002641	utility	2025-09-24	Exposure; illumination method and apparatus	B2	23	0
5002642	utility	2025-05-14	Exposure; illumination method and apparatus	B2	30	0
5002643	utility	2025-11-28	Exposure; illumination method and apparatus	B2	25	0
5002644	utility	2025-01-31	Exposure apparatus method and apparatus	B2	17	0
5002645	utility	2025-07-06	Exposure; illumination method and apparatus	B2	20	0
5002646	utility	2025-08-14	Exposure; illumination method and apparatus	B2	21	0
5002647	utility	2025-05-15	Exposure apparatus method and apparatus	B2	26	0
5002648	utility	2025-07-07	Exposure; illumination method and apparatus	B2	21	0
5002649	utility	2025-09-05	Alignment / registration method and apparatus	B2	14	0
5002650	utility	2025-02-07	Exposure; illumination method and apparatus	B2	22	0
5002651	utility	2025-05-14	Exposure; illumination method and apparatus	B2	18	0
5002652	utility	2025-08-19	Exposure apparatus method and apparatus	B2	30	0
5002653	utility	2025-03-13	Exposure; illumination method and apparatus	B2	12	0
5002654	utility	2025-07-09	Exposure apparatus method and apparatus	B2	26	0
5002655	utility	2025-03-23	Exposure apparatus method and apparatus	B2	26	0
5002656	utility	2025-12-11	Exposure; illumination method and apparatus	B2	17	0
5002657	utility	2025-11-08	Exposure apparatus method and apparatus	B2	17	0
5002658	utility	2025-01-15	Exposure; illumination method and apparatus	B2	14	0
5002659	utility	2025-05-13	Exposure; illumination method and apparatus	B2	19	0
5002660	utility	2025-09-22	Alignment / registration method and apparatus	B2	20	0
5002661	utility	2025-11-26	Alignment / registration method and apparatus	B2	12	0
5002662	utility	2025-07-11	Exposure apparatus method and apparatus	B2	20	0
5002663	utility	2025-09-26	Exposure; illumination method and apparatus	B2	23	0
5002664	utility	2025-02-03	Exposure apparatus method and apparatus	B2	18	0
5002665	utility	2025-05-23	Exposure apparatus method and apparatus	B2	27	0
5002666	utility	2025-07-02	Exposure; illumination method and apparatus	B2	23	0
5002667	utility	2025-09-26	Exposure; illumination method and apparatus	B2	15	0
5002668	utility	2025-07-24	Exposure; illumination method and apparatus	B2	28	0
5002669	utility	2025-05-19	Exposure apparatus method and apparatus	B2	25	0
5002670	utility	2025-02-10	Exposure apparatus method and apparatus	B2	9	0
5002671	utility	2025-05-12	Exposure apparatus method and apparatus	B2	13	0
5002672	utility	2025-04-27	Exposure; illumination method and apparatus	B2	30	0
5002673	utility	2025-11-08	Exposure apparatus method and apparatus	B2	16	0
5002674	utility	2025-02-02	Exposure; illumination method and apparatus	B2	12	0
5002675	utility	2025-05-05	Exposure apparatus method and apparatus	B2	26	0
5002676	utility	2025-10-02	Exposure apparatus method and apparatus	B2	9	0
5002677	utility	2025-09-02	Exposure apparatus method and apparatus	B2	11	0
5002678	utility	2025-10-05	Exposure apparatus method and apparatus	B2	26	0
5002679	utility	2025-01-05	Exposure apparatus method and apparatus	B2	26	0
5002680	utility	2025-08-15	Exposure; illumination method and apparatus	B2	28	0
5002681	utility	2025-08-22	Exposure; illumination method and apparatus	B2	8	0
5002682	utility	2025-09-10	Exposure; illumination method and apparatus	B2	28	0
5002683	utility	2025-05-26	Exposure apparatus method and apparatus	B2	28	0
5002684	utility	2025-05-21	Exposure apparatus method and apparatus	B2	29	0
5002685	utility	2025-04-04	Photoresist / process method and apparatus	B2	23	0
5002686	utility	2025-03-25	EUV masks method and apparatus	B2	13	0
5002687	utility	2025-02-18	Photoresist / process method and apparatus	B2	22	0
5002688	utility	2025-04-04	EUV masks method and apparatus	B2	14	0
5002689	utility	2025-09-14	Masks / reticles method and apparatus	B2	17	0
5002690	utility	2025-12-17	EUV masks method and apparatus	B2	17	0
5002691	utility	2025-03-21	EUV masks method and apparatus	B2	18	0
5002692	utility	2025-03-22	Photoresist / process method and apparatus	B2	27	0
5002693	utility	2025-08-31	Alignment / registration method and apparatus	B2	28	0
5002694	utility	2025-05-18	Photoresist / process method and apparatus	B2	15	0
5002695	utility	2025-06-05	Alignment / registration method and apparatus	B2	19	0
5002696	utility	2025-06-11	Photoresist / process method and apparatus	B2	22	0
5002697	utility	2025-08-02	EUV masks method and apparatus	B2	8	0
5002698	utility	2025-07-29	Masks / reticles method and apparatus	B2	19	0
5002699	utility	2025-05-21	Photoresist / process method and apparatus	B2	8	0
5002700	utility	2025-05-12	Masks / reticles method and apparatus	B2	17	0
5002701	utility	2025-07-15	Masks / reticles method and apparatus	B2	18	0
5002702	utility	2025-04-21	Masks / reticles method and apparatus	B2	27	0
5002703	utility	2025-05-05	Masks / reticles method and apparatus	B2	13	0
5002704	utility	2025-10-31	Photoresist / process method and apparatus	B2	23	0
5002705	utility	2025-07-19	Photoresist / process method and apparatus	B2	30	0
5002706	utility	2025-05-24	EUV masks method and apparatus	B2	27	0
5002707	utility	2025-11-24	Masks / reticles method and apparatus	B2	18	0
5002708	utility	2025-05-26	EUV masks method and apparatus	B2	11	0
5002709	utility	2025-03-19	Alignment / registration method and apparatus	B2	12	0
5002710	utility	2025-08-13	Photoresist / process method and apparatus	B2	15	0
5002711	utility	2025-05-30	Photoresist / process method and apparatus	B2	30	0
5002712	utility	2025-12-25	Alignment / registration method and apparatus	B2	30	0
5002713	utility	2025-08-17	Alignment / registration method and apparatus	B2	14	0
5002714	utility	2025-07-05	EUV masks method and apparatus	B2	18	0
5002715	utility	2025-01-12	EUV masks method and apparatus	B2	12	0
5002716	utility	2025-09-07	EUV masks method and apparatus	B2	9	0
5002717	utility	2025-09-20	Alignment / registration method and apparatus	B2	19	0
5002718	utility	2025-09-16	Alignment / registration method and apparatus	B2	18	0
5002719	utility	2025-06-20	EUV masks method and apparatus	B2	28	0
5002720	utility	2025-10-13	Photoresist / process method and apparatus	B2	11	0
5002721	utility	2025-08-28	Photoresist / process method and apparatus	B2	27	0
5002722	utility	2025-12-17	Alignment / registration method and apparatus	B2	21	0
5002723	utility	2025-03-19	Photoresist / process method and apparatus	B2	28	0
5002724	utility	2025-06-23	Photoresist / process method and apparatus	B2	22	0
5002725	utility	2025-07-25	Alignment / registration method and apparatus	B2	26	0
5002726	utility	2025-04-26	EUV masks method and apparatus	B2	18	0
5002727	utility	2025-10-27	Alignment / registration method and apparatus	B2	29	0
5002728	utility	2025-04-13	Photoresist / process method and apparatus	B2	26	0
5002729	utility	2025-03-17	Resist coating method and apparatus	B2	14	0
5002730	utility	2025-11-05	Resist coating method and apparatus	B2	9	0
5002731	utility	2025-06-17	Photoresist / process method and apparatus	B2	18	0
5002732	utility	2025-03-25	Resist coating method and apparatus	B2	21	0
5002733	utility	2025-04-22	Photoresist / process method and apparatus	B2	19	0
5002734	utility	2025-07-12	Resist coating method and apparatus	B2	8	0
5002735	utility	2025-08-17	Resist coating method and apparatus	B2	22	0
5002736	utility	2025-10-30	Photoresist / process method and apparatus	B2	11	0
5002737	utility	2025-10-24	Resist coating method and apparatus	B2	24	0
5002738	utility	2025-09-08	Resist coating method and apparatus	B2	27	0
5002739	utility	2025-04-18	Resist coating method and apparatus	B2	10	0
5002740	utility	2025-09-18	Resist coating method and apparatus	B2	11	0
5002741	utility	2025-08-04	Resist coating method and apparatus	B2	20	0
5002742	utility	2025-06-08	Resist coating method and apparatus	B2	10	0
5002743	utility	2025-12-26	Resist coating method and apparatus	B2	10	0
5002744	utility	2025-01-09	Photoresist / process method and apparatus	B2	16	0
5002745	utility	2025-05-08	Resist coating method and apparatus	B2	13	0
5002746	utility	2025-01-20	Resist coating method and apparatus	B2	9	0
5002747	utility	2025-12-05	Photoresist / process method and apparatus	B2	17	0
5002748	utility	2025-08-03	Photoresist / process method and apparatus	B2	13	0
5002749	utility	2025-12-09	Photoresist / process method and apparatus	B2	13	0
5002750	utility	2025-01-16	Photoresist / process method and apparatus	B2	23	0
5002751	utility	2025-05-16	Photoresist / process method and apparatus	B2	27	0
5002752	utility	2025-08-29	Resist coating method and apparatus	B2	9	0
5002753	utility	2025-01-24	Photoresist / process method and apparatus	B2	25	0
5002754	utility	2025-01-08	Resist coating method and apparatus	B2	19	0
5002755	utility	2025-02-03	Resist coating method and apparatus	B2	11	0
5002756	utility	2025-10-02	Photoresist / process method and apparatus	B2	22	0
5002757	utility	2025-08-29	Exposure; illumination method and apparatus	B2	16	0
5002758	utility	2025-12-09	Exposure; illumination method and apparatus	B2	30	0
5002759	utility	2025-10-20	Exposure; illumination method and apparatus	B2	14	0
5002760	utility	2025-03-15	Exposure; illumination method and apparatus	B2	15	0
5002761	utility	2025-05-25	Exposure; illumination method and apparatus	B2	27	0
5002762	utility	2025-12-04	Exposure; illumination method and apparatus	B2	17	0
5002763	utility	2025-09-24	Exposure; illumination method and apparatus	B2	24	0
5002764	utility	2025-03-09	Exposure; illumination method and apparatus	B2	18	0
5002765	utility	2025-01-18	Exposure; illumination method and apparatus	B2	20	0
5002766	utility	2025-01-08	Exposure; illumination method and apparatus	B2	12	0
5002767	utility	2025-06-15	Exposure; illumination method and apparatus	B2	8	0
5002768	utility	2025-04-07	Exposure; illumination method and apparatus	B2	28	0
5002769	utility	2025-04-20	Exposure; illumination method and apparatus	B2	22	0
5002770	utility	2025-06-22	Exposure; illumination method and apparatus	B2	18	0
5002771	utility	2025-09-07	Exposure; illumination method and apparatus	B2	25	0
5002772	utility	2025-06-25	Exposure; illumination method and apparatus	B2	24	0
5002773	utility	2025-01-14	Exposure; illumination method and apparatus	B2	25	0
5002774	utility	2025-02-26	Exposure; illumination method and apparatus	B2	11	0
5002775	utility	2025-06-27	Exposure; illumination method and apparatus	B2	17	0
5002776	utility	2025-02-12	Exposure; illumination method and apparatus	B2	24	0
5002777	utility	2025-12-15	Exposure; illumination method and apparatus	B2	15	0
5002778	utility	2025-07-01	Exposure; illumination method and apparatus	B2	24	0
5002779	utility	2025-09-29	Exposure; illumination method and apparatus	B2	24	0
5002780	utility	2025-04-28	Exposure; illumination method and apparatus	B2	30	0
5002781	utility	2025-03-23	Exposure; illumination method and apparatus	B2	11	0
5002782	utility	2025-11-13	Exposure; illumination method and apparatus	B2	15	0
5002783	utility	2025-11-09	Exposure; illumination method and apparatus	B2	21	0
5002784	utility	2025-07-25	Exposure; illumination method and apparatus	B2	17	0
5002785	utility	2025-09-01	Masks / reticles method and apparatus	B2	22	0
5002786	utility	2025-05-09	Photoresist / process method and apparatus	B2	30	0
5002787	utility	2025-11-10	Photoresist / process method and apparatus	B2	27	0
5002788	utility	2025-03-13	Masks / reticles method and apparatus	B2	12	0
5002789	utility	2025-05-05	Masks / reticles method and apparatus	B2	20	0
5002790	utility	2025-04-10	Photoresist / process method and apparatus	B2	15	0
5002791	utility	2025-05-22	Photoresist / process method and apparatus	B2	12	0
5002792	utility	2025-10-27	Masks / reticles method and apparatus	B2	29	0
5002793	utility	2025-05-22	Photoresist / process method and apparatus	B2	18	0
5002794	utility	2025-09-26	Photoresist / process method and apparatus	B2	11	0
5002795	utility	2025-08-13	Photoresist / process method and apparatus	B2	17	0
5002796	utility	2025-06-24	Photoresist / process method and apparatus	B2	16	0
5002797	utility	2025-05-11	Photoresist / process method and apparatus	B2	11	0
5002798	utility	2025-12-30	Photoresist / process method and apparatus	B2	30	0
5002799	utility	2025-04-26	Masks / reticles method and apparatus	B2	24	0
5002800	utility	2010-05-31	Unrelated semiconductor widget	B2	20	0
5002801	utility	2023-10-08	Unrelated semiconductor widget	B2	18	0
5002802	utility	2014-06-17	Unrelated semiconductor widget	B2	6	0
5002803	utility	2019-04-24	Unrelated semiconductor widget	B2	8	0
5002804	utility	2024-05-28	Unrelated semiconductor widget	B2	13	0
5002805	utility	2023-11-23	Unrelated semiconductor widget	B2	13	0
5002806	utility	2025-04-17	Unrelated semiconductor widget	B2	13	0
5002807	utility	2019-05-13	Unrelated semiconductor widget	B2	15	0
5002808	utility	2014-05-31	Unrelated semiconductor widget	B2	13	0
5002809	utility	2012-12-31	Unrelated semiconductor widget	B2	7	0
5002810	utility	2005-04-16	Unrelated semiconductor widget	B2	8	0
5002811	utility	2020-12-29	Unrelated semiconductor widget	B2	20	0
5002812	utility	2010-06-12	Unrelated semiconductor widget	B2	20	0
